"ObjectApiName","ObjectLabel","ObjectKind","FieldApiName","FieldLabel","FieldType","IsFormula","ReferenceTo","PicklistValues","Required","Unique","Length","HelpText"
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","Rollback_Run_On__c","Rollback Run On","DateTime","False","","","False","False","",""
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","Round__c","Round","Text","False","","","False","False","255",""
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","Round_Info__c","Round Info","Text","False","","","False","False","255",""
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","testing_field_for_jenkins__c","testing field for jenkins","Text","False","","","False","False","250",""
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","Total_Interview_Assigned__c","Total Interview Assigned","Number","False","","","False","False","",""
"AI_Assignment_Logs__c","AI Assignment Logs","Custom Object","Total_Interviews_Unassigned__c","Total Interviews Unassigned","Number","False","","","False","False","",""
"Application__c","Application","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Application__c","Application","Custom Object","Date_of_Application__c","Date of Application","Date","False","","","False","False","",""
"Application__c","Application","Custom Object","Day_of_Application__c","Day of Application","Text","True","","","False","False","",""
"Application__c","Application","Custom Object","Long_Applications__c","Long Applications","Number","False","","","False","False","",""
"Application__c","Application","Custom Object","Marketing__c","Marketing","Lookup","False","Marketing__c","","False","False","",""
"Application__c","Application","Custom Object","Reason_why_target_not_completed__c","Reason why target not completed","Text","False","","","False","False","255",""
"Application__c","Application","Custom Object","Recruiter__c","Recruiter","Lookup","False","Recruiter__c","","False","False","",""
"Application__c","Application","Custom Object","Recruiter_s_Lead__c","Recruiter's Lead","Text","True","","","False","False","",""
"Application__c","Application","Custom Object","Short_Applications__c","Short Applications","Number","False","","","False","False","",""
"Application__c","Application","Custom Object","Total_Applications__c","Total Applications","Number","True","","","False","False","",""
"Availability__c","Availability","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Availability__c","Availability","Custom Object","Date__c","Date","Text","False","","","False","False","40",""
"Availability__c","Availability","Custom Object","Date_EST__c","Date EST","Text","False","","","False","False","20",""
"Availability__c","Availability","Custom Object","End_DateTime__c","End DateTime","DateTime","False","","","False","False","",""
"Availability__c","Availability","Custom Object","End_Time__c","End Time","Text","False","","","False","False","30",""
"Availability__c","Availability","Custom Object","End_Time_EST__c","End Time EST","Text","False","","","False","False","20",""
"Availability__c","Availability","Custom Object","Start_DateTime__c","Start DateTime","DateTime","False","","","False","False","",""
"Availability__c","Availability","Custom Object","Start_Time__c","Start Time","Text","False","","","False","False","30",""
"Availability__c","Availability","Custom Object","Start_Time_EST__c","Start Time EST","Text","False","","","False","False","20",""
"Availability__c","Availability","Custom Object","Time_Zone__c","Time Zone","Picklist","False","","","True","False","",""
"Background_Check__c","Background Check","Custom Object","ACH_Authorization_Signed_Date__c","ACH Authorization Signed Date","Date","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","ACH_Authorization_Status__c","ACH Authorization Status","Picklist","False","","Pending;Signed","False","False","",""
"Background_Check__c","Background Check","Custom Object","Assigned_to_QA__c","Accept this record from Queue","Checkbox","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Background_Check_Project_Count__c","Background Check Project Count","Summary","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Background_Check_Status__c","Background Check Status","Picklist","False","","Payment Verification Pending;Documents Pending;Candidate Details Pending;Verification In Progress;Completed","False","False","",""
"Background_Check__c","Background Check","Custom Object","Background_Check_Type__c","Verification Type","MultiselectPicklist","False","","Background Verification;I9 Verification;Visa Assessment","False","False","",""
"Background_Check__c","Background Check","Custom Object","Before_Background_Check__c","Before Background Check","Checkbox","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","C2C_Submission__c","C2C Submission","Checkbox","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Candidate__c","Candidate","Lookup","False","Account","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Candidate_Details_Status__c","Candidate Details Status","Picklist","False","","Pending;In Progress;Submitted","False","False","",""
"Background_Check__c","Background Check","Custom Object","Company_Name__c","Company Name","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_ACH_Debit_Date_Each_Month__c","DS ACH Debit Date Each Month","Picklist","False","","1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Debit_Amount__c","DS Debit Amount","Currency","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Debit_Amount_Formate__c","DS Debit Amount Formate","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Final_Payment_Due_Date__c","DS Final Payment Due Date","Date","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Final_Payment_Due_Date_Formate__c","DS Final Payment Due Date Formate","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_First_Installment_Due_Date__c","DS First Installment Due Date","Date","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_First_Installment_Due_Date_Formatted__c","DS First Installment Due Date Formatted","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Payment_Commencement_Date__c","DS Payment Commencement Date","Date","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Payment_Commencement_Date_Formatted__c","DS Payment Commencement Date Formatted","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Payment_Period_Month__c","DS Payment Period (Month)","Picklist","False","","1;2;3;4;5;6;7;8;9;10;11;12","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Total_Amount_to_be_Paid__c","DS Total Amount to be Paid","Currency","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","DS_Total_Amount_to_be_Paid_Formate__c","DS Total Amount to be Paid Formate","Text","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Final_Employer_Confirmation_Date__c","Final Employer Confirmation  Date","Date","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Final_Employer_Confirmation_Received__c","Final Employer Confirmation Received","Checkbox","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Interview__c","Interview","Lookup","False","Interview__c","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Interview_Round__c","Interview Round","Text","False","","","False","False","100",""
"Background_Check__c","Background Check","Custom Object","Last_Notification_Sent__c","Last Notification Sent","DateTime","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Notification_Active__c","Notification Active","Checkbox","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Offer_Letter_Payment_Received_Date__c","Offer Letter Payment Received Date","Date","True","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Offer_Letter_Payment_Status__c","Offer Letter Payment Status","Picklist","False","","Pending;Received","False","False","",""
"Background_Check__c","Background Check","Custom Object","Pending_Items_Summary__c","Pending Items Summary","TextArea","False","","","False","False","",""
"Background_Check__c","Background Check","Custom Object","Promissory_Note_Signed_Date__c","Promissory Note Signed Date","Date","True","","","False","False","",""
